pos	callable_tn	callable_t
13865	4771	6268
13866	4774	6269
13867	4773	6270
13868	4765	6267
13869	4764	6258
13870	4752	6244
13871	4738	6233
13872	4737	6233
13873	4741	6238
13874	4743	6251
13875	4741	6255
13876	4742	6260
13877	4750	6267
13878	4757	6278
13879	4769	6299
13880	4794	6314
13881	4790	6326
13882	4786	6324
13883	4800	6324
13884	4798	6329
13885	4806	6349
13886	4809	6349
13887	4809	6351
13888	4807	6350
13889	4821	6363
13890	4838	6364
13891	4844	6377
13892	4852	6389
13893	4849	6385
13894	4857	6393
13895	4865	6411
13896	4871	6408
13897	4885	6421
13898	4881	6421
13899	4878	6432
13900	4891	6441
13901	4898	6467
13902	4901	6483
13903	4924	6506
13904	4935	6522
13905	4964	6531
13906	4958	6534
13907	4956	6536
13908	4974	6550
13909	4982	6559
13910	4983	6559
13911	4985	6560
13912	5000	6571
13913	5004	6581
13914	5019	6593
13915	5007	6590
13916	5014	6594
13917	5033	6595
13918	5035	6600
13919	5043	6611
13920	5066	6622
13921	5071	6629
13922	5084	6641
13923	5098	6658
13924	5105	6661
13925	5116	6676
13926	5118	6696
13927	5118	6707
13928	5137	6721
13929	5144	6733
13930	5157	6743
13931	5175	6755
13932	5181	6749
13933	5191	6759
13934	5179	6759
13935	5205	6768
13936	5203	6776
13937	5217	6788
13938	5208	6787
13939	5209	6777
13940	5216	6798
13941	5222	6810
13942	5227	6820
13943	5249	6822
13944	5254	6832
13945	5252	6836
13946	5269	6849
13947	5271	6858
13948	5282	6857
13949	5288	6857
13950	5295	6858
13951	5291	6848
13952	5296	6851
13953	5306	6851
13954	5307	6869
13955	5306	6859
13956	5312	6857
13957	5317	6868
13958	5326	6867
13959	5331	6873
13960	5322	6870
13961	5315	6859
13962	5303	6854
13963	5293	6846
13964	5283	6848
13965	5269	6845
13966	5260	6852
13967	5281	6868
13968	5285	6862
13969	5290	6867
13970	5298	6874
13971	5308	6876
13972	5321	6888
13973	5324	6885
13974	5325	6888
13975	5331	6891
13976	5350	6906
13977	5359	6910
13978	5355	6914
13979	5356	6906
13980	5363	6896
13981	5366	6898
13982	5378	6918
13983	5379	6918
13984	5360	6898
13985	5349	6881
13986	5335	6874
13987	5340	6885
13988	5344	6890
13989	5342	6897
13990	5343	6885
13991	5347	6890
13992	5353	6898
13993	5359	6918
13994	5372	6916
13995	5392	6925
13996	5396	6926
13997	5407	6940
13998	5425	6963
13999	5438	6982
14000	5444	6986
14001	5441	6998
14002	5477	7023
14003	5500	7036
14004	5520	7050
14005	5519	7052
14006	5526	7054
14007	5543	7072
14008	5561	7091
14009	5566	7095
14010	5570	7105
14011	5575	7112
14012	5585	7115
14013	5587	7121
14014	5598	7123
14015	5610	7132
14016	5611	7125
14017	5619	7138
14018	5614	7132
14019	5616	7132
14020	5621	7131
14021	5616	7133
14022	5613	7131
14023	5616	7134
14024	5626	7142
14025	5626	7137
14026	5630	7135
14027	5651	7159
14028	5650	7167
14029	5662	7179
14030	5681	7195
14031	5692	7212
14032	5707	7216
14033	5710	7230
14034	5709	7233
14035	5727	7257
14036	5735	7272
14037	5754	7293
14038	5777	7310
14039	5770	7314
14040	5803	7340
14041	5814	7352
14042	5821	7367
14043	5842	7389
14044	5860	7409
14045	5856	7397
14046	5858	7408
14047	5868	7412
14048	5880	7414
14049	5888	7410
14050	5905	7419
14051	5917	7426
14052	5911	7419
14053	5916	7417
14054	5918	7422
14055	5911	7412
14056	5923	7416
14057	5919	7416
14058	5919	7403
14059	5911	7395
14060	5924	7400
14061	5919	7400
14062	5924	7415
14063	5936	7422
14064	5939	7419
14065	5945	7426
14066	5943	7419
14067	5922	7394
14068	5914	7386
14069	5900	7377
14070	5890	7367
14071	5888	7366
14072	5890	7365
14073	5871	7349
14074	5868	7348
14075	5844	7329
14076	5838	7335
14077	5837	7334
14078	5838	7334
14079	5819	7315
14080	5818	7295
14081	5806	7281
14082	5812	7273
14083	5806	7274
14084	5799	7263
14085	5795	7256
14086	5791	7252
14087	5785	7254
14088	5782	7249
14089	5773	7240
14090	5771	7242
14091	5756	7240
14092	5740	7229
14093	5731	7217
14094	5730	7213
14095	5731	7202
14096	5727	7196
14097	5730	7191
14098	5713	7174
14099	5699	7155
14100	5707	7159
14101	5689	7134
14102	5678	7128
14103	5666	7112
14104	5663	7102
14105	5654	7100
14106	5637	7072
14107	5614	7054
14108	5603	7040
14109	5591	7026
14110	5566	7002
14111	5553	6984
14112	5549	6981
14113	5540	6957
14114	5526	6935
14115	5523	6938
14116	5516	6931
14117	5497	6908
14118	5484	6896
14119	5468	6876
14120	5457	6852
14121	5460	6849
14122	5459	6851
14123	5461	6847
14124	5449	6840
14125	5446	6844
14126	5447	6836
14127	5433	6829
14128	5434	6829
14129	5436	6825
14130	5444	6823
14131	5446	6824
14132	5441	6811
14133	5447	6814
14134	5450	6824
14135	5455	6822
14136	5455	6827
14137	5454	6828
14138	5451	6821
14139	5439	6808
14140	5443	6805
14141	5440	6808
14142	5431	6811
14143	5421	6811
14144	5420	6795
14145	5414	6797
14146	5417	6799
14147	5423	6798
14148	5412	6785
14149	5420	6796
14150	5417	6799
14151	5417	6801
14152	5417	6788
14153	5411	6789
14154	5414	6792
14155	5413	6788
14156	5404	6783
14157	5400	6784
14158	5410	6782
14159	5394	6773
14160	5379	6765
14161	5380	6759
14162	5381	6751
14163	5384	6751
14164	5377	6737
14165	5363	6726
14166	5372	6726
14167	5369	6716
14168	5354	6692
14169	5350	6693
14170	5354	6689
14171	5352	6681
14172	5354	6671
14173	5355	6665
14174	5358	6670
14175	5351	6668
14176	5339	6661
14177	5329	6647
14178	5324	6637
14179	5310	6623
14180	5298	6608
14181	5300	6606
14182	5295	6602
14183	5289	6598
14184	5285	6588
14185	5274	6572
14186	5263	6558
14187	5263	6550
14188	5243	6533
14189	5238	6522
14190	5242	6516
14191	5237	6513
14192	5226	6500
14193	5223	6489
14194	5225	6482
14195	5213	6470
14196	5212	6463
14197	5204	6451
14198	5208	6440
14199	5203	6431
14200	5192	6406
14201	5188	6400
14202	5173	6397
14203	5175	6403
14204	5177	6403
14205	5180	6400
14206	5168	6389
14207	5165	6381
14208	5159	6381
14209	5154	6377
14210	5154	6374
14211	5162	6385
14212	5158	6375
14213	5162	6377
14214	5167	6392
14215	5163	6389
14216	5159	6393
14217	5158	6402
14218	5158	6404
14219	5160	6405
14220	5166	6415
14221	5173	6417
14222	5175	6430
14223	5172	6425
14224	5178	6440
14225	5177	6435
14226	5177	6443
14227	5184	6455
14228	5191	6465
14229	5208	6477
14230	5208	6474
14231	5214	6484
14232	5217	6480
14233	5217	6471
14234	5209	6468
14235	5211	6462
14236	5214	6469
14237	5212	6464
14238	5218	6475
14239	5225	6489
14240	5227	6494
14241	5239	6513
14242	5245	6523
14243	5253	6541
14244	5262	6541
14245	5277	6558
14246	5279	6564
14247	5286	6574
14248	5281	6585
14249	5285	6597
14250	5289	6603
14251	5303	6604
14252	5322	6633
14253	5324	6642
14254	5328	6659
14255	5346	6675
14256	5370	6707
14257	5367	6713
14258	5380	6730
14259	5392	6742
14260	5406	6751
14261	5423	6773
14262	5438	6789
14263	5455	6813
14264	5462	6833
14265	5464	6836
14266	5486	6854
14267	5492	6869
14268	5511	6887
14269	5519	6907
14270	5526	6929
14271	5552	6951
14272	5575	6985
14273	5592	6996
14274	5613	7027
14275	5634	7050
14276	5647	7055
14277	5657	7061
14278	5657	7057
14279	5657	7068
14280	5662	7089
14281	5662	7090
14282	5669	7090
14283	5664	7090
14284	5669	7084
14285	5670	7080
14286	5673	7089
14287	5677	7095
14288	5686	7111
14289	5693	7111
14290	5697	7109
14291	5696	7106
14292	5699	7101
14293	5689	7095
14294	5678	7100
14295	5676	7104
14296	5693	7123
14297	5700	7122
14298	5702	7114
14299	5714	7121
14300	5714	7121
14301	5707	7122
14302	5716	7144
14303	5733	7159
14304	5736	7160
14305	5742	7171
14306	5760	7183
14307	5772	7204
14308	5787	7225
14309	5792	7224
14310	5801	7230
14311	5813	7228
14312	5812	7220
14313	5817	7226
14314	5821	7235
14315	5821	7241
14316	5829	7248
14317	5832	7253
14318	5841	7263
14319	5849	7279
14320	5858	7285
14321	5878	7305
14322	5878	7293
14323	5884	7303
14324	5892	7309
14325	5897	7323
14326	5925	7340
14327	5953	7370
14328	5981	7389
14329	6005	7406
14330	6019	7430
14331	6036	7434
14332	6047	7447
14333	6078	7486
14334	6106	7524
14335	6125	7528
14336	6157	7557
14337	6165	7565
14338	6181	7584
14339	6198	7580
14340	6216	7592
14341	6196	7568
14342	6207	7573
14343	6212	7575
14344	6200	7574
14345	6205	7579
14346	6221	7592
14347	6216	7604
14348	6220	7603
14349	6235	7620
14350	6238	7621
14351	6259	7637
14352	6269	7649
14353	6275	7649
14354	6288	7646
14355	6322	7677
14356	6359	7703
14357	6379	7718
14358	6412	7736
14359	6431	7761
14360	6441	7774
14361	6483	7811
14362	6495	7815
14363	6504	7821
14364	6513	7833
14365	6517	7835
14366	6525	7838
14367	6507	7827
14368	6492	7818
14369	6481	7797
14370	6488	7796
14371	6501	7807
14372	6497	7814
14373	6497	7813
14374	6501	7811
14375	6530	7823
14376	6544	7829
14377	6556	7836
14378	6557	7839
14379	6553	7838
14380	6542	7833
14381	6532	7828
14382	6530	7826
14383	6517	7811
14384	6519	7807
14385	6532	7821
14386	6539	7826
14387	6541	7834
14388	6556	7841
14389	6566	7854
14390	6573	7851
14391	6574	7848
14392	6574	7842
14393	6561	7842
14394	6544	7838
14395	6524	7825
14396	6522	7825
14397	6524	7822
14398	6519	7817
14399	6532	7825
14400	6527	7826
14401	6518	7814
14402	6507	7811
14403	6503	7803
14404	6481	7779
14405	6471	7773
14406	6458	7757
14407	6444	7740
14408	6421	7729
14409	6412	7723
14410	6390	7702
14411	6375	7701
14412	6355	7691
14413	6336	7675
14414	6324	7666
14415	6323	7655
14416	6302	7637
14417	6294	7643
14418	6293	7644
14419	6288	7642
14420	6296	7638
14421	6283	7627
14422	6269	7591
14423	6246	7576
14424	6250	7583
14425	6244	7567
14426	6236	7555
14427	6234	7548
14428	6225	7541
14429	6206	7538
14430	6189	7512
14431	6173	7497
14432	6164	7493
14433	6152	7479
14434	6133	7470
14435	6111	7455
14436	6100	7434
14437	6083	7427
14438	6070	7411
14439	6049	7382
14440	6045	7378
14441	6021	7361
14442	6009	7347
14443	6003	7340
14444	5991	7324
14445	5984	7320
14446	5978	7320
14447	5961	7308
14448	5941	7297
14449	5921	7287
14450	5910	7273
14451	5902	7268
14452	5884	7243
14453	5873	7237
14454	5871	7238
14455	5853	7229
14456	5833	7207
14457	5834	7207
14458	5809	7189
14459	5788	7174
14460	5789	7172
14461	5771	7147
14462	5765	7143
14463	5756	7130
14464	5747	7121
14465	5741	7107
14466	5736	7100
14467	5731	7092
14468	5712	7074
14469	5692	7064
14470	5683	7054
14471	5663	7040
14472	5648	7012
14473	5628	6987
14474	5613	6974
14475	5611	6954
14476	5595	6941
14477	5577	6926
14478	5571	6915
14479	5552	6891
14480	5544	6883
14481	5538	6870
14482	5520	6838
14483	5512	6821
14484	5511	6808
14485	5487	6775
14486	5474	6767
14487	5462	6745
14488	5449	6724
14489	5443	6722
14490	5426	6703
14491	5420	6679
14492	5406	6655
14493	5399	6633
14494	5381	6602
14495	5350	6553
14496	5340	6552
14497	5320	6530
14498	5298	6496
14499	5292	6477
14500	5256	6455
14501	5249	6443
14502	5246	6424
14503	5236	6411
14504	5225	6394
14505	5226	6391
14506	5227	6382
14507	5222	6376
14508	5214	6372
14509	5209	6367
14510	5205	6355
14511	5211	6365
14512	5205	6362
14513	5202	6361
14514	5201	6352
14515	5208	6353
14516	5207	6360
14517	5205	6364
14518	5224	6382
14519	5228	6386
14520	5231	6395
14521	5225	6388
14522	5222	6383
14523	5228	6373
14524	5231	6370
14525	5241	6378
14526	5241	6380
14527	5254	6403
14528	5256	6414
14529	5257	6418
14530	5267	6426
14531	5274	6431
14532	5277	6444
14533	5277	6446
14534	5286	6454
14535	5295	6467
14536	5294	6466
14537	5298	6469
14538	5305	6478
14539	5310	6486
14540	5312	6482
14541	5319	6482
14542	5326	6493
14543	5324	6501
14544	5323	6504
14545	5322	6497
14546	5322	6493
14547	5322	6489
14548	5316	6483
14549	5322	6489
14550	5335	6506
14551	5344	6516
14552	5356	6526
14553	5364	6535
14554	5366	6543
14555	5363	6541
14556	5371	6538
14557	5367	6539
14558	5375	6552
14559	5378	6562
14560	5376	6570
14561	5386	6584
14562	5395	6592
14563	5390	6583
14564	5393	6584
14565	5385	6568
14566	5385	6567
14567	5379	6558
14568	5366	6526
14569	5363	6521
14570	5360	6516
14571	5350	6504
14572	5340	6483
14573	5340	6477
14574	5335	6475
14575	5328	6459
14576	5320	6446
14577	5312	6442
14578	5307	6432
14579	5296	6417
14580	5295	6404
14581	5293	6398
14582	5284	6391
14583	5282	6382
14584	5275	6367
14585	5276	6355
14586	5269	6347
14587	5267	6347
14588	5267	6343
14589	5271	6345
14590	5270	6340
14591	5269	6329
14592	5266	6320
14593	5258	6296
14594	5257	6286
14595	5263	6271
14596	5267	6263
14597	5264	6270
14598	5260	6269
14599	5264	6272
14600	5251	6265
14601	5248	6260
14602	5244	6244
14603	5250	6241
14604	5243	6244
14605	5236	6241
14606	5231	6227
14607	5233	6226
14608	5232	6227
14609	5231	6222
14610	5232	6223
14611	5232	6223
14612	5234	6221
14613	5238	6219
14614	5236	6226
14615	5237	6224
14616	5246	6232
14617	5249	6231
14618	5251	6237
14619	5253	6249
14620	5253	6265
14621	5260	6275
14622	5267	6285
14623	5263	6285
14624	5270	6292
14625	5273	6297
14626	5276	6300
14627	5276	6306
14628	5288	6325
14629	5291	6338
14630	5289	6337
14631	5293	6345
14632	5291	6355
14633	5285	6349
14634	5288	6357
14635	5282	6345
14636	5284	6352
14637	5293	6365
14638	5303	6365
14639	5311	6365
14640	5308	6373
14641	5327	6391
14642	5336	6409
14643	5341	6433
14644	5352	6465
14645	5356	6470
14646	5369	6480
14647	5376	6485
14648	5392	6498
14649	5397	6515
14650	5404	6526
14651	5411	6539
14652	5428	6558
14653	5435	6568
14654	5438	6582
14655	5442	6596
14656	5447	6605
14657	5454	6622
14658	5469	6650
14659	5470	6660
14660	5475	6668
14661	5483	6678
14662	5486	6691
14663	5483	6678
14664	5484	6683
14665	5482	6671
14666	5483	6663
14667	5474	6651
14668	5466	6636
14669	5456	6629
14670	5453	6618
14671	5447	6613
14672	5441	6597
14673	5444	6589
14674	5430	6580
14675	5422	6577
14676	5412	6574
14677	5409	6567
14678	5411	6565
14679	5413	6561
14680	5412	6549
14681	5409	6541
14682	5406	6536
14683	5415	6540
14684	5414	6550
14685	5415	6547
14686	5412	6535
14687	5412	6540
14688	5412	6541
14689	5409	6524
14690	5407	6525
14691	5408	6527
14692	5402	6517
14693	5398	6510
14694	5395	6513
14695	5390	6511
14696	5390	6513
14697	5383	6506
14698	5382	6500
14699	5382	6505
14700	5387	6510
14701	5389	6502
14702	5389	6503
14703	5389	6514
14704	5384	6515
14705	5384	6505
14706	5376	6511
14707	5374	6513
14708	5370	6507
14709	5369	6511
14710	5373	6513
14711	5376	6517
14712	5369	6520
14713	5370	6517
14714	5372	6516
14715	5367	6512
14716	5364	6519
14717	5365	6525
14718	5361	6516
14719	5362	6516
14720	5367	6514
14721	5365	6524
14722	5363	6523
14723	5356	6523
14724	5359	6535
14725	5361	6539
14726	5364	6541
14727	5375	6546
14728	5376	6547
14729	5380	6550
14730	5373	6546
14731	5376	6539
14732	5376	6537
14733	5379	6548
14734	5380	6556
14735	5374	6553
14736	5379	6558
14737	5382	6567
14738	5381	6570
14739	5382	6566
14740	5380	6571
14741	5398	6587
14742	5407	6602
14747	5450	6665
14748	5449	6674
14749	5446	6662
14750	5446	6660
14751	5447	6652
14752	5453	6658
14753	5453	6666
14754	5448	6663
14755	5449	6668
14756	5443	6668
14757	5440	6659
14758	5435	6651
14759	5439	6662
14760	5444	6661
14761	5444	6677
14762	5446	6675
14763	5450	6683
14764	5452	6684
14765	5449	6675
14766	5459	6694
14767	5459	6696
14768	5461	6705
14769	5477	6726
14770	5488	6739
14771	5488	6741
14772	5503	6751
14773	5508	6762
14774	5511	6765
14775	5513	6769
14776	5508	6761
14777	5521	6766
14778	5529	6760
14779	5540	6780
14780	5542	6789
14781	5545	6797
14782	5556	6802
14783	5559	6807
14784	5571	6817
14785	5570	6823
14786	5574	6830
14787	5593	6849
14788	5608	6877
14789	5636	6898
14790	5666	6925
14791	5674	6949
14792	5697	6967
14793	5715	6983
14794	5730	6995
14795	5744	7013
14796	5739	7022
14797	5747	7028
14798	5758	7047
14799	5770	7069
14800	5784	7112
14801	5783	7106
14802	5803	7113
14803	5834	7134
14804	5857	7148
14805	5890	7187
14806	5902	7194
14807	5926	7218
14808	5940	7247
14809	5958	7266
14810	5975	7292
14811	5990	7307
14812	5986	7312
14813	6005	7333
14814	6003	7342
14815	5997	7340
14816	6008	7342
14817	5995	7338
14818	5998	7325
14819	5995	7328
14820	6006	7339
14821	6019	7353
14822	6019	7355
14823	6046	7396
14824	6053	7397
14825	6057	7395
14826	6063	7409
14827	6055	7409
14828	6069	7409
14829	6070	7414
14830	6071	7407
14831	6072	7411
14832	6077	7413
14833	6077	7417
14834	6080	7411
14835	6079	7408
14836	6074	7406
14837	6079	7399
14838	6076	7400
14839	6093	7415
14840	6087	7402
14841	6090	7394
14842	6091	7398
14843	6089	7398
14844	6100	7411
14845	6101	7419
14846	6105	7414
14847	6094	7406
14848	6093	7420
14849	6103	7430
14850	6104	7429
14851	6106	7438
14852	6098	7439
14853	6115	7456
14854	6115	7460
14855	6106	7453
14856	6089	7432
14857	6075	7431
14858	6070	7419
14859	6070	7419
14860	6079	7424
14861	6066	7425
14862	6080	7438
14863	6077	7440
14864	6064	7422
14865	6059	7417
14866	6048	7404
14867	6046	7398
14868	6021	7375
14869	6016	7366
14870	6016	7359
14871	6013	7352
14872	6007	7346
14873	6000	7345
14874	5987	7334
14875	5981	7323
14876	5972	7302
14877	5967	7303
14878	5955	7303
14879	5945	7289
14880	5950	7284
14881	5944	7280
14882	5932	7269
14883	5939	7270
14884	5941	7279
14885	5934	7272
14886	5935	7267
14887	5944	7274
14888	5932	7266
14889	5925	7268
14890	5914	7257
14891	5908	7248
14892	5899	7246
14893	5891	7234
14894	5891	7225
14895	5892	7220
14896	5882	7209
14897	5880	7214
14898	5864	7211
14899	5860	7189
14900	5853	7188
14901	5858	7186
14902	5847	7176
14903	5851	7172
14904	5849	7170
14905	5858	7170
14906	5839	7164
14907	5828	7145
14908	5830	7141
14909	5820	7141
14910	5816	7142
14911	5814	7150
14912	5822	7142
14913	5822	7153
14914	5805	7137
14915	5793	7123
14916	5781	7104
14917	5761	7093
14918	5754	7077
14919	5763	7100
14920	5752	7093
14921	5754	7078
14922	5764	7085
14923	5763	7084
14924	5761	7066
14925	5772	7077
14926	5771	7080
14927	5769	7077
14928	5778	7091
14929	5763	7071
14930	5758	7055
14931	5763	7060
14932	5758	7060
14933	5746	7062
14934	5760	7071
14935	5762	7064
14936	5765	7066
14937	5756	7067
14938	5755	7067
14939	5758	7074
14940	5749	7067
14941	5745	7063
14942	5744	7049
14943	5744	7046
14944	5765	7067
14945	5770	7073
14946	5778	7070
14947	5778	7068
14948	5775	7067
14949	5767	7062
14950	5759	7051
14951	5756	7038
14952	5749	7029
14953	5738	7032
14954	5736	7034
14955	5716	7013
14956	5709	7007
14957	5697	6982
14958	5682	6968
14959	5680	6967
14960	5675	6964
14961	5670	6961
14962	5667	6952
14963	5663	6949
14964	5665	6962
14965	5674	6960
14966	5676	6959
14967	5664	6955
14968	5662	6960
14969	5657	6942
14970	5657	6942
14971	5652	6931
14972	5642	6918
14973	5627	6901
14974	5632	6909
14975	5634	6904
14976	5623	6900
14977	5618	6889
14978	5606	6875
14979	5606	6866
14980	5610	6871
14981	5599	6861
14982	5592	6855
14983	5583	6853
14984	5569	6831
14985	5564	6834
14986	5562	6837
14987	5554	6821
14988	5556	6819
14989	5560	6818
14990	5564	6820
14991	5565	6817
14992	5555	6817
14993	5548	6811
14994	5544	6807
14995	5540	6787
14996	5529	6774
14997	5527	6771
14998	5514	6754
14999	5509	6749
15000	5508	6742
15001	5500	6734
15002	5484	6712
15003	5483	6696
15004	5480	6681
15005	5476	6673
15006	5480	6679
15007	5482	6678
15008	5487	6679
15009	5474	6675
15010	5468	6671
15011	5461	6670
15012	5456	6661
15013	5457	6659
15014	5462	6657
15015	5462	6657
15016	5467	6654
15017	5465	6663
15018	5468	6667
15019	5465	6663
15020	5465	6656
15021	5461	6659
15022	5458	6661
15023	5449	6646
15024	5438	6632
15025	5441	6634
15026	5437	6631
15027	5440	6633
15028	5426	6622
15029	5424	6623
15030	5422	6630
15031	5415	6622
15032	5411	6613
15033	5411	6600
15034	5405	6587
15035	5394	6588
15036	5389	6592
15037	5385	6594
15038	5375	6576
15039	5370	6573
15040	5366	6557
15041	5357	6551
15042	5355	6554
15043	5351	6545
15044	5351	6534
15045	5353	6532
15046	5345	6531
15047	5342	6533
15048	5343	6527
15049	5346	6525
15050	5333	6507
15051	5326	6501
15052	5316	6498
15053	5321	6498
15054	5322	6487
15055	5325	6492
15056	5317	6488
15057	5313	6492
15058	5311	6477
15059	5304	6472
15060	5301	6472
15061	5307	6476
15062	5305	6480
15063	5299	6477
15064	5295	6475
15065	5299	6475
15066	5305	6474
15067	5304	6468
15068	5308	6469
15069	5306	6473
15070	5310	6481
15071	5308	6491
15072	5310	6493
15073	5314	6496
15074	5316	6499
15075	5319	6496
15076	5329	6500
15077	5331	6511
15078	5327	6513
15079	5327	6508
15080	5327	6505
15081	5317	6493
15082	5309	6490
15083	5314	6492
15084	5310	6480
15085	5297	6483
15086	5289	6480
15087	5285	6491
15088	5289	6498
15089	5291	6488
15090	5287	6488
15091	5286	6487
15092	5279	6473
15093	5270	6463
15094	5272	6464
15095	5275	6461
15096	5281	6466
15097	5272	6456
15098	5268	6457
15099	5271	6451
15100	5281	6456
15101	5270	6455
15102	5265	6440
15103	5270	6439
15104	5271	6444
15105	5267	6449
15106	5261	6447
15107	5266	6441
15108	5268	6448
15109	5258	6438
15110	5255	6442
15111	5250	6439
15112	5249	6447
15113	5249	6441
15114	5252	6447
15115	5256	6445
15116	5253	6435
15117	5257	6421
15118	5254	6418
15119	5254	6421
15120	5249	6423
15121	5243	6416
15122	5238	6429
15123	5242	6434
15124	5232	6428
15125	5220	6423
15126	5215	6424
15127	5214	6414
